id,city,temperature,humidity,rainfall,spoilage_risk,recorded_at
3118,Talcher,36.0,22.0,0.0,Medium,2026-02-12 12:54:12
3119,Khurda,23.97,44.0,0.0,Medium,2026-02-12 12:54:12
3120,Gunupur,35.13,49.0,0.0,High,2026-02-12 12:54:12
3121,Sambalpur,31.34,-18.0,0.0,Medium,2026-02-12 12:54:12
3122,Ganjam,35.36,68.0,4.22,High,2026-02-12 12:54:12
3123,Banki,42.55,66.0,18.58,High,2026-02-12 12:54:12
3124,Bhubaneswar,36.75,29.0,0.0,Medium,2026-02-12 12:54:12
3125,Khurda,30.72,44.0,1.65,Medium,2026-02-12 12:54:12
3126,Deoghar,34.39,59.0,0.0,Medium,2026-02-12 12:54:12
3127,Nayagarh,26.18,37.0,0.0,Low,2026-02-12 12:54:12
3128,Angul,26.63,41.0,0.0,Medium,2026-02-12 12:54:12
3129,Banki,29.12,5.0,0.0,Medium,2026-02-12 12:54:12
3130,Cuttack,33.13,30.0,0.0,Medium,2026-02-12 12:54:12
3131,Joda,29.47,20.0,22.99,Medium,2026-02-12 12:54:12
3132,Titlagarh,23.68,69.0,0.0,Medium,2026-02-12 12:54:12
3133,Paradip,26.63,74.0,20.48,High,2026-02-12 12:54:12
3134,Baripada,36.35,56.0,0.0,High,2026-02-12 12:54:12
3135,Banki,36.71,42.0,0.0,High,2026-02-12 12:54:12
3136,Balangir,26.81,37.0,0.0,Low,2026-02-12 12:54:12
3137,Nuapada,27.55,5.0,0.0,Low,2026-02-12 12:54:12
3138,Paradip,34.98,10.0,0.0,Medium,2026-02-12 12:54:12
3139,Balasore,28.56,30.0,0.0,Medium,2026-02-12 12:54:12
3140,Cuttack,28.38,57.0,20.45,High,2026-02-12 12:54:12
3141,Jharsuguda,19.52,9.0,0.0,Low,2026-02-12 12:54:12
3142,Deoghar,25.16,28.0,0.0,Low,2026-02-12 12:54:12
3143,Sambalpur,31.05,43.0,8.77,High,2026-02-12 12:54:12
3144,Gunupur,35.73,19.0,0.0,Medium,2026-02-12 12:54:12
3145,Talcher,22.43,92.0,6.28,High,2026-02-12 12:54:12
3146,Ganjam,27.63,30.0,0.0,Low,2026-02-12 12:54:12
3147,Paradip,30.81,33.0,0.0,Medium,2026-02-12 12:54:12
3148,Koraput,30.05,34.0,0.0,Medium,2026-02-12 12:54:12
3149,Paradip,34.61,30.0,0.0,Medium,2026-02-12 12:54:12
3150,Angul,32.16,22.0,0.0,Medium,2026-02-12 12:54:12
3151,Bhubaneswar,25.2,49.0,0.0,Medium,2026-02-12 12:54:12
3152,Talcher,35.77,67.0,10.03,High,2026-02-12 12:54:12
3153,Koraput,31.27,32.0,0.0,Medium,2026-02-12 12:54:12
3154,Rourkela,25.18,28.0,27.43,Medium,2026-02-12 12:54:12
3155,Sambalpur,36.64,22.0,0.0,Medium,2026-02-12 12:54:12
3156,Deoghar,28.46,46.0,0.98,Medium,2026-02-12 12:54:12
3157,Gopalpur,33.11,32.0,0.0,Medium,2026-02-12 12:54:12
3158,Balangir,34.34,13.0,0.0,Medium,2026-02-12 12:54:12
3159,Jaleswar,34.7,62.0,11.94,High,2026-02-12 12:54:12
3160,Khurda,28.95,22.0,0.0,Medium,2026-02-12 12:54:12
3161,Talcher,31.56,-13.0,0.0,Medium,2026-02-12 12:54:12
3162,Gunupur,40.46,55.0,0.0,High,2026-02-12 12:54:12
3163,Gunupur,25.08,31.0,0.0,Low,2026-02-12 12:54:12
3164,Paradip,27.67,36.0,0.0,Low,2026-02-12 12:54:12
3165,Koraput,26.63,44.0,0.0,Medium,2026-02-12 12:54:12
3166,Bisoi,37.87,47.0,0.0,High,2026-02-12 12:54:12
3167,Gunupur,29.32,7.0,0.0,Medium,2026-02-12 12:54:12
3168,Titlagarh,23.23,42.0,0.0,Medium,2026-02-12 12:54:12
3169,Puri,26.7,44.0,0.0,Medium,2026-02-12 12:54:12
3170,Balasore,30.39,39.0,0.0,Medium,2026-02-12 12:54:12
3171,Nayagarh,28.85,34.0,6.23,Medium,2026-02-12 12:54:12
3172,Cuttack,37.91,45.0,0.0,High,2026-02-12 12:54:12
3173,Nayagarh,32.59,18.0,4.91,Medium,2026-02-12 12:54:12
3174,Khurda,36.92,46.0,0.0,High,2026-02-12 12:54:12
3175,Sundargarh,22.74,40.0,0.0,Low,2026-02-12 12:54:12
3176,Nuapada,34.63,45.0,16.15,High,2026-02-12 12:54:12
3177,Cuttack,21.42,31.0,0.0,Low,2026-02-12 12:54:12
3178,Rayagada,27.05,65.0,0.0,Medium,2026-02-12 12:54:12
3179,Nayagarh,34.19,21.0,0.0,Medium,2026-02-12 12:54:12
3180,Jaleswar,31.26,43.0,4.24,Medium,2026-02-12 12:54:12
3181,Jharsuguda,22.05,34.0,0.0,Low,2026-02-12 12:54:12
3182,Rourkela,20.48,27.0,0.0,Low,2026-02-12 12:54:12
3183,Gunupur,27.33,11.0,0.0,Low,2026-02-12 12:54:12
3184,Ganjam,29.88,26.0,0.0,Medium,2026-02-12 12:54:12
3185,Nayagarh,26.96,47.0,0.0,Medium,2026-02-12 12:54:12
3186,Cuttack,33.92,51.0,10.04,High,2026-02-12 12:54:12
3187,Puri,32.71,27.0,0.0,Medium,2026-02-12 12:54:12
3188,Joda,23.96,63.0,0.0,Medium,2026-02-12 12:54:12
3189,Cuttack,32.73,25.0,0.0,Medium,2026-02-12 12:54:12
3190,Baripada,28.46,28.0,0.0,Medium,2026-02-12 12:54:12
3191,Rourkela,24.71,31.0,0.0,Low,2026-02-12 12:54:12
3192,Balasore,28.84,23.0,0.0,Medium,2026-02-12 12:54:12
3193,Puri,28.87,15.0,0.0,Medium,2026-02-12 12:54:12
3194,Gopalpur,21.04,53.0,0.0,Medium,2026-02-12 12:54:12
3195,Puri,34.81,31.0,5.85,Medium,2026-02-12 12:54:12
3196,Talcher,29.54,24.0,0.0,Medium,2026-02-12 12:54:12
3197,Baripada,27.13,46.0,0.0,Medium,2026-02-12 12:54:12
3198,Ganjam,30.68,24.0,0.0,Medium,2026-02-12 12:54:12
3199,Cuttack,34.31,54.0,0.0,Medium,2026-02-12 12:54:12
3200,Talcher,30.63,27.0,0.0,Medium,2026-02-12 12:54:12
3201,Balasore,32.63,36.0,0.0,Medium,2026-02-12 12:54:12
3202,Nayagarh,32.82,37.0,0.0,Medium,2026-02-12 12:54:12
3203,Jharsuguda,25.93,40.0,2.57,Low,2026-02-12 12:54:12
3204,Jaleswar,33.17,74.0,0.0,High,2026-02-12 12:54:12
3205,Gunupur,37.24,44.0,0.0,High,2026-02-12 12:54:12
3206,Banki,33.36,56.0,0.0,Medium,2026-02-12 12:54:12
3207,Koraput,27.94,56.0,3.81,Medium,2026-02-12 12:54:12
3208,Jharsuguda,30.5,35.0,0.0,Medium,2026-02-12 12:54:12
3209,Gopalpur,28.23,28.0,0.0,Medium,2026-02-12 12:54:12
3210,Gopalpur,27.54,31.0,9.34,Medium,2026-02-12 12:54:12
3211,Dhenkanal,34.39,65.0,4.09,Medium,2026-02-12 12:54:12
3212,Banki,31.29,32.0,0.0,Medium,2026-02-12 12:54:12
3213,Cuttack,32.88,12.0,0.0,Medium,2026-02-12 12:54:12
3214,Dhenkanal,22.55,41.0,0.0,Medium,2026-02-12 12:54:12
3215,Banki,31.76,50.0,0.0,Medium,2026-02-12 12:54:12
3216,Bisoi,31.73,31.0,0.0,Medium,2026-02-12 12:54:12
3217,Koraput,31.21,54.0,0.0,Medium,2026-02-12 12:54:12
3218,Bisoi,30.57,42.0,5.45,High,2026-02-12 12:54:12
3219,Bhubaneswar,27.63,30.0,3.52,Low,2026-02-12 12:54:12
3220,Puri,23.73,38.0,2.95,Low,2026-02-12 12:54:12
3221,Baripada,29.19,46.0,0.0,Medium,2026-02-12 12:54:12
3222,Angul,28.87,27.0,0.0,Medium,2026-02-12 12:54:12
3223,Cuttack,36.79,44.0,23.38,High,2026-02-12 12:54:12
3224,Gopalpur,29.06,46.0,0.0,Medium,2026-02-12 12:54:12
3225,Sundargarh,29.57,46.0,0.0,Medium,2026-02-12 12:54:12
3226,Jharsuguda,25.3,17.0,0.0,Low,2026-02-12 12:54:12
3227,Jaleswar,32.0,25.0,0.0,Medium,2026-02-12 12:54:12
3228,Khurda,29.33,30.0,0.0,Medium,2026-02-12 12:54:12
3229,Baripada,34.68,28.0,0.0,Medium,2026-02-12 12:54:12
3230,Gunupur,28.21,43.0,19.01,High,2026-02-12 12:54:12
3231,Sambalpur,24.29,53.0,4.71,Medium,2026-02-12 12:54:12
3232,Nuapada,28.2,29.0,0.0,Medium,2026-02-12 12:54:12
3233,Jharsuguda,37.33,48.0,0.0,High,2026-02-12 12:54:12
3234,Bhubaneswar,43.37,15.0,0.0,Medium,2026-02-12 12:54:12
3235,Ganjam,33.28,22.0,0.0,Medium,2026-02-12 12:54:12
3236,Rourkela,36.07,37.0,2.54,Medium,2026-02-12 12:54:12
3237,Khurda,34.06,37.0,0.0,Medium,2026-02-12 12:54:12
3238,Soro,27.83,47.0,0.03,Medium,2026-02-12 12:54:12
3239,Puri,33.09,-2.0,0.0,Medium,2026-02-12 12:54:12
3240,Bisoi,33.83,40.0,0.0,Medium,2026-02-12 12:54:12
3241,Jharsuguda,22.22,18.0,0.0,Low,2026-02-12 12:54:12
3242,Paradip,16.08,11.0,0.0,Low,2026-02-12 12:54:12
3243,Rourkela,35.14,43.0,0.0,High,2026-02-12 12:54:12
3244,Sambalpur,27.88,47.0,0.0,Medium,2026-02-12 12:54:12
3245,Puri,30.2,10.0,0.0,Medium,2026-02-12 12:54:12
3246,Jharsuguda,28.15,65.0,1.8,Medium,2026-02-12 12:54:12
3247,Bisoi,30.67,50.0,0.0,Medium,2026-02-12 12:54:12
3248,Nuapada,33.81,11.0,0.0,Medium,2026-02-12 12:54:12
3249,Jaleswar,28.19,50.0,10.44,High,2026-02-12 12:54:12
3250,Bisoi,29.46,-7.0,0.0,Medium,2026-02-12 12:54:12
3251,Sambalpur,31.51,40.0,0.58,Medium,2026-02-12 12:54:12
3252,Sambalpur,34.37,45.0,0.0,Medium,2026-02-12 12:54:12
3253,Joda,24.3,27.0,0.0,Low,2026-02-12 12:54:12
3254,Banki,34.99,41.0,16.2,High,2026-02-12 12:54:12
3255,Puri,30.2,51.0,0.0,Medium,2026-02-12 12:54:12
3256,Joda,27.07,19.0,0.0,Low,2026-02-12 12:54:12
3257,Cuttack,29.02,34.0,0.0,Medium,2026-02-12 12:54:12
3258,Bhubaneswar,27.45,74.0,0.0,Medium,2026-02-12 12:54:12
3259,Bhubaneswar,39.5,30.0,0.0,Medium,2026-02-12 12:54:12
3260,Jharsuguda,24.46,55.0,4.24,Medium,2026-02-12 12:54:12
3261,Bisoi,33.78,51.0,0.0,Medium,2026-02-12 12:54:12
3262,Jaleswar,37.93,58.0,10.6,High,2026-02-12 12:54:12
3263,Sambalpur,33.65,31.0,0.0,Medium,2026-02-12 12:54:12
3264,Deoghar,30.1,55.0,4.95,Medium,2026-02-12 12:54:12
3265,Dhenkanal,23.02,26.0,1.16,Low,2026-02-12 12:54:12
3266,Joda,30.53,25.0,0.0,Medium,2026-02-12 12:54:12
3267,Puri,28.23,53.0,0.0,Medium,2026-02-12 12:54:12
3268,Jaleswar,36.62,10.0,0.0,Medium,2026-02-12 12:54:12
3269,Deoghar,32.37,60.0,11.12,High,2026-02-12 12:54:12
3270,Deoghar,20.47,23.0,0.0,Low,2026-02-12 12:54:12
3271,Balangir,30.7,62.0,0.0,Medium,2026-02-12 12:54:12
3272,Sundargarh,34.45,52.0,0.0,Medium,2026-02-12 12:54:12
3273,Gunupur,37.35,20.0,0.0,Medium,2026-02-12 12:54:12
3274,Joda,24.79,50.0,0.0,Medium,2026-02-12 12:54:12
3275,Gopalpur,28.21,43.0,0.0,Medium,2026-02-12 12:54:12
3276,Soro,33.69,38.0,0.0,Medium,2026-02-12 12:54:12
3277,Banki,27.32,39.0,0.0,Low,2026-02-12 12:54:12
3278,Baripada,24.84,38.0,12.04,Medium,2026-02-12 12:54:12
3279,Bisoi,18.24,33.0,0.0,Low,2026-02-12 12:54:12
3280,Deoghar,34.7,17.0,0.0,Medium,2026-02-12 12:54:12
3281,Sundargarh,32.3,34.0,0.0,Medium,2026-02-12 12:54:12
3282,Dhenkanal,31.66,53.0,0.0,Medium,2026-02-12 12:54:12
3283,Angul,27.16,32.0,0.0,Low,2026-02-12 12:54:12
3284,Sambalpur,25.97,26.0,0.0,Low,2026-02-12 12:54:12
3285,Cuttack,32.18,22.0,0.0,Medium,2026-02-12 12:54:12
3286,Joda,32.36,40.0,0.0,Medium,2026-02-12 12:54:12
3287,Talcher,22.87,50.0,0.0,Medium,2026-02-12 12:54:12
3288,Talcher,30.79,40.0,0.0,Medium,2026-02-12 12:54:12
3289,Nayagarh,30.21,35.0,0.0,Medium,2026-02-12 12:54:12
3290,Deoghar,33.59,53.0,38.02,High,2026-02-12 12:54:12
3291,Gunupur,32.23,24.0,0.0,Medium,2026-02-12 12:54:12
3292,Gunupur,26.12,55.0,0.0,Medium,2026-02-12 12:54:12
3293,Deoghar,30.29,64.0,31.47,High,2026-02-12 12:54:12
3294,Dhenkanal,30.03,47.0,0.0,Medium,2026-02-12 12:54:12
3295,Khurda,24.56,33.0,0.0,Low,2026-02-12 12:54:12
3296,Jaleswar,33.1,44.0,0.0,Medium,2026-02-12 12:54:12
3297,Baripada,27.84,26.0,10.03,Medium,2026-02-12 12:54:12
3298,Jharsuguda,26.97,33.0,0.0,Low,2026-02-12 12:54:12
3299,Rayagada,25.8,23.0,0.0,Low,2026-02-12 12:54:12
3300,Ganjam,25.75,42.0,0.0,Medium,2026-02-12 12:54:12
3301,Paradip,39.71,45.0,0.0,High,2026-02-12 12:54:12
3302,Cuttack,29.49,7.0,0.0,Medium,2026-02-12 12:54:12
3303,Nayagarh,32.07,37.0,0.0,Medium,2026-02-12 12:54:12
3304,Bhadrak,30.26,15.0,0.0,Medium,2026-02-12 12:54:12
3305,Jharsuguda,35.28,19.0,0.0,Medium,2026-02-12 12:54:12
3306,Gopalpur,35.24,30.0,0.0,Medium,2026-02-12 12:54:12
3307,Joda,42.47,29.0,3.14,Medium,2026-02-12 12:54:12
3308,Jharsuguda,32.36,23.0,0.0,Medium,2026-02-12 12:54:12
3309,Bhadrak,28.98,13.0,0.0,Medium,2026-02-12 12:54:12
3310,Rayagada,30.17,31.0,0.0,Medium,2026-02-12 12:54:12
3311,Puri,26.39,15.0,0.0,Low,2026-02-12 12:54:12
3312,Deoghar,37.85,59.0,1.33,High,2026-02-12 12:54:12
3313,Jaleswar,21.34,39.0,0.0,Low,2026-02-12 12:54:12
3314,Sambalpur,34.26,44.0,0.0,Medium,2026-02-12 12:54:12
3315,Jaleswar,33.75,32.0,0.0,Medium,2026-02-12 12:54:12
3316,Rourkela,33.15,46.0,0.0,Medium,2026-02-12 12:54:12
3317,Paradip,30.22,33.0,10.45,Medium,2026-02-12 12:54:12
3318,Puri,34.35,31.0,0.0,Medium,2026-02-12 12:54:12
3319,Khurda,28.99,57.0,0.0,Medium,2026-02-12 12:54:12
3320,Cuttack,23.93,29.0,0.0,Low,2026-02-12 12:54:12
3321,Titlagarh,30.49,12.0,0.0,Medium,2026-02-12 12:54:12
3322,Balangir,33.26,12.0,0.0,Medium,2026-02-12 12:54:12
3323,Bisoi,30.18,36.0,0.0,Medium,2026-02-12 12:54:12
3324,Nayagarh,35.32,34.0,0.0,Medium,2026-02-12 12:54:12
3325,Nuapada,32.14,16.0,0.0,Medium,2026-02-12 12:54:12
3326,Dhenkanal,29.6,14.0,0.0,Medium,2026-02-12 12:54:12
3327,Joda,24.33,15.0,0.0,Low,2026-02-12 12:54:12
3328,Bhubaneswar,32.3,14.0,0.0,Medium,2026-02-12 12:54:12
3329,Baripada,40.89,22.0,0.0,Medium,2026-02-12 12:54:12
3330,Banki,19.9,44.0,0.0,Medium,2026-02-12 12:54:12
3331,Sundargarh,28.16,41.0,0.0,Medium,2026-02-12 12:54:12
3332,Nayagarh,32.6,53.0,13.69,High,2026-02-12 12:54:12
3333,Soro,31.02,51.0,0.0,Medium,2026-02-12 12:54:12
3334,Cuttack,27.93,15.0,0.0,Low,2026-02-12 12:54:12
3335,Dhenkanal,31.95,35.0,0.0,Medium,2026-02-12 12:54:12
3336,Cuttack,37.32,38.0,0.0,Medium,2026-02-12 12:54:12
3337,Rayagada,27.73,27.0,0.0,Low,2026-02-12 12:54:12
3338,Deoghar,21.96,31.0,11.62,Medium,2026-02-12 12:54:12
3339,Koraput,38.62,29.0,0.0,Medium,2026-02-12 12:54:12
3340,Rourkela,34.94,29.0,0.0,Medium,2026-02-12 12:54:12
3341,Rourkela,22.1,39.0,4.73,Low,2026-02-12 12:54:12
3342,Soro,21.45,20.0,0.59,Low,2026-02-12 12:54:12
3343,Nayagarh,30.27,47.0,0.0,Medium,2026-02-12 12:54:12
3344,Rayagada,28.01,38.0,0.0,Medium,2026-02-12 12:54:12
3345,Banki,27.2,47.0,0.0,Medium,2026-02-12 12:54:12
3346,Khurda,34.93,35.0,15.67,Medium,2026-02-12 12:54:12
3347,Titlagarh,32.89,32.0,0.0,Medium,2026-02-12 12:54:12
3348,Bisoi,29.56,23.0,0.69,Medium,2026-02-12 12:54:12
3349,Sambalpur,36.64,35.0,0.0,Medium,2026-02-12 12:54:12
3350,Sundargarh,26.57,54.0,25.75,Medium,2026-02-12 12:54:12
3351,Baripada,28.14,51.0,3.58,Medium,2026-02-12 12:54:12
3352,Ganjam,37.39,10.0,0.0,Medium,2026-02-12 12:54:12
3353,Rourkela,31.82,30.0,0.0,Medium,2026-02-12 12:54:12
3354,Talcher,28.85,46.0,0.0,Medium,2026-02-12 12:54:12
3355,Koraput,24.82,48.0,14.07,Medium,2026-02-12 12:54:12
3356,Puri,30.3,41.0,0.0,Medium,2026-02-12 12:54:12
3357,Sambalpur,25.78,60.0,0.0,Medium,2026-02-12 12:54:12
3358,Ganjam,31.64,37.0,4.68,Medium,2026-02-12 12:54:12
3359,Dhenkanal,32.96,29.0,0.0,Medium,2026-02-12 12:54:12
3360,Baripada,19.25,32.0,0.0,Low,2026-02-12 12:54:12
3361,Gopalpur,30.61,20.0,0.0,Medium,2026-02-12 12:54:12
3362,Rayagada,18.26,50.0,4.55,Medium,2026-02-12 12:54:12
3363,Bisoi,25.59,45.0,0.0,Medium,2026-02-12 12:54:12
3364,Paradip,22.99,28.0,0.0,Low,2026-02-12 12:54:12
3365,Talcher,33.07,19.0,0.0,Medium,2026-02-12 12:54:12
3366,Soro,26.48,53.0,24.94,Medium,2026-02-12 12:54:12
3367,Rayagada,37.3,20.0,0.0,Medium,2026-02-12 12:54:12
3368,Jaleswar,30.56,57.0,1.57,Medium,2026-02-12 12:54:12
3369,Sundargarh,31.29,22.0,0.0,Medium,2026-02-12 12:54:12
3370,Nuapada,24.66,9.0,0.0,Low,2026-02-12 12:54:12
3371,Puri,23.99,54.0,0.0,Medium,2026-02-12 12:54:12
3372,Deoghar,27.97,26.0,0.0,Low,2026-02-12 12:54:12
3373,Koraput,23.59,59.0,10.76,Medium,2026-02-12 12:54:12
3374,Sundargarh,37.98,28.0,0.0,Medium,2026-02-12 12:54:12
3375,Bisoi,28.43,40.0,0.11,Medium,2026-02-12 12:54:12
3376,Rayagada,21.34,15.0,0.0,Low,2026-02-12 12:54:12
3377,Sambalpur,33.55,39.0,0.0,Medium,2026-02-12 12:54:12
3378,Baripada,34.53,38.0,0.0,Medium,2026-02-12 12:54:12
3379,Balasore,40.11,60.0,0.0,High,2026-02-12 12:54:12
3380,Soro,31.42,46.0,3.04,Medium,2026-02-12 12:54:12
3381,Koraput,37.3,26.0,0.0,Medium,2026-02-12 12:54:12
3382,Dhenkanal,27.33,20.0,0.0,Low,2026-02-12 12:54:12
3383,Balangir,28.0,47.0,0.0,Medium,2026-02-12 12:54:12
3384,Bhadrak,22.69,22.0,0.0,Low,2026-02-12 12:54:12
3385,Balasore,31.77,13.0,0.0,Medium,2026-02-12 12:54:12
3386,Rayagada,32.2,33.0,0.0,Medium,2026-02-12 12:54:12
3387,Deoghar,27.75,60.0,30.41,Medium,2026-02-12 12:54:12
3388,Dhenkanal,28.41,64.0,0.01,Medium,2026-02-12 12:54:12
3389,Baripada,25.39,39.0,0.0,Low,2026-02-12 12:54:12
3390,Jharsuguda,32.97,30.0,0.0,Medium,2026-02-12 12:54:12
3391,Joda,25.91,66.0,6.84,Medium,2026-02-12 12:54:12
3392,Puri,27.34,31.0,0.0,Low,2026-02-12 12:54:12
3393,Balangir,28.41,30.0,0.0,Medium,2026-02-12 12:54:12
3394,Balangir,30.45,-3.0,0.0,Medium,2026-02-12 12:54:12
3395,Rourkela,22.97,49.0,0.0,Medium,2026-02-12 12:54:12
3396,Banki,24.72,65.0,0.0,Medium,2026-02-12 12:54:12
3397,Angul,31.15,18.0,0.0,Medium,2026-02-12 12:54:12
3398,Gopalpur,17.96,61.0,0.0,Medium,2026-02-12 12:54:12
3399,Paradip,30.59,30.0,23.23,Medium,2026-02-12 12:54:12
3400,Rayagada,29.45,13.0,0.0,Medium,2026-02-12 12:54:12
3401,Dhenkanal,31.79,2.0,0.0,Medium,2026-02-12 12:54:12
3402,Joda,35.98,8.0,0.0,Medium,2026-02-12 12:54:12
3403,Khurda,36.37,27.0,0.0,Medium,2026-02-12 12:54:12
3404,Ganjam,28.63,18.0,0.0,Medium,2026-02-12 12:54:12
3405,Koraput,26.85,35.0,9.95,Medium,2026-02-12 12:54:12
3406,Bhadrak,24.38,38.0,0.0,Low,2026-02-12 12:54:12
3407,Bhadrak,20.1,14.0,0.0,Low,2026-02-12 12:54:12
3408,Deoghar,34.35,-6.0,0.0,Medium,2026-02-12 12:54:12
3409,Baripada,31.49,-3.0,0.0,Medium,2026-02-12 12:54:12
3410,Sundargarh,30.15,49.0,0.0,Medium,2026-02-12 12:54:12
3411,Joda,23.79,48.0,7.57,Medium,2026-02-12 12:54:12
3412,Sundargarh,35.14,11.0,0.0,Medium,2026-02-12 12:54:12
3413,Khurda,28.72,32.0,0.0,Medium,2026-02-12 12:54:12
3414,Baripada,33.79,51.0,20.57,High,2026-02-12 12:54:12
3415,Rourkela,29.05,13.0,0.0,Medium,2026-02-12 12:54:12
3416,Bisoi,32.74,39.0,18.67,Medium,2026-02-12 12:54:12
3417,Paradip,28.37,51.0,0.0,Medium,2026-02-12 12:54:12
3418,Jharsuguda,26.77,30.0,0.0,Low,2026-02-12 12:54:12
3419,Bhadrak,26.33,14.0,0.0,Low,2026-02-12 12:54:12
3420,Bisoi,29.84,27.0,0.0,Medium,2026-02-12 12:54:12
3421,Angul,30.49,17.0,0.0,Medium,2026-02-12 12:54:12
3422,Jharsuguda,28.78,21.0,0.0,Medium,2026-02-12 12:54:12
3423,Banki,28.19,26.0,0.0,Medium,2026-02-12 12:54:12
3424,Banki,17.79,39.0,0.0,Low,2026-02-12 12:54:12
3425,Joda,17.37,34.0,0.79,Low,2026-02-12 12:54:12
3426,Deoghar,38.58,22.0,0.0,Medium,2026-02-12 12:54:12
3427,Titlagarh,30.26,23.0,0.14,Medium,2026-02-12 12:54:12
3428,Khurda,24.24,45.0,9.24,Medium,2026-02-12 12:54:12
3429,Deoghar,24.4,30.0,0.0,Low,2026-02-12 12:54:12
3430,Puri,31.64,53.0,13.49,High,2026-02-12 12:54:12
3431,Dhenkanal,24.22,13.0,0.0,Low,2026-02-12 12:54:12
3432,Deoghar,31.86,25.0,23.48,Medium,2026-02-12 12:54:12
3433,Talcher,35.83,4.0,0.0,Medium,2026-02-12 12:54:12
3434,Banki,37.35,51.0,23.9,High,2026-02-12 12:54:12
3435,Sambalpur,25.64,19.0,0.0,Low,2026-02-12 12:54:12
3436,Nayagarh,31.66,57.0,0.0,Medium,2026-02-12 12:54:12
3437,Jaleswar,35.82,27.0,0.0,Medium,2026-02-12 12:54:12
3438,Bisoi,25.71,48.0,0.0,Medium,2026-02-12 12:54:12
3439,Sundargarh,29.0,20.0,18.38,Medium,2026-02-12 12:54:12
3440,Balasore,29.8,42.0,0.0,Medium,2026-02-12 12:54:12
3441,Soro,35.34,32.0,0.0,Medium,2026-02-12 12:54:12
3442,Sundargarh,30.44,33.0,0.0,Medium,2026-02-12 12:54:12
3443,Ganjam,32.31,26.0,0.0,Medium,2026-02-12 12:54:12
3444,Nuapada,36.29,48.0,11.4,High,2026-02-12 12:54:12
3445,Talcher,31.89,9.0,0.0,Medium,2026-02-12 12:54:12
3446,Joda,34.5,43.0,0.0,Medium,2026-02-12 12:54:12
3447,Gunupur,30.06,60.0,3.24,Medium,2026-02-12 12:54:12
3448,Bhubaneswar,20.67,24.0,0.0,Low,2026-02-12 12:54:12
3449,Puri,36.05,33.0,0.0,Medium,2026-02-12 12:54:12
3450,Paradip,34.97,34.0,0.0,Medium,2026-02-12 12:54:12
3451,Khurda,31.57,60.0,4.27,Medium,2026-02-12 12:54:12
3452,Talcher,29.42,53.0,0.0,Medium,2026-02-12 12:54:12
3453,Nuapada,23.5,38.0,0.0,Low,2026-02-12 12:54:12
3454,Bhadrak,37.88,53.0,0.0,High,2026-02-12 12:54:12
3455,Khurda,32.86,62.0,0.92,Medium,2026-02-12 12:54:12
3456,Sundargarh,32.82,33.0,0.0,Medium,2026-02-12 12:54:12
3457,Ganjam,22.84,8.0,0.0,Low,2026-02-12 12:54:12
3458,Deoghar,30.2,34.0,0.0,Medium,2026-02-12 12:54:12
3459,Dhenkanal,30.4,28.0,6.28,Medium,2026-02-12 12:54:12
3460,Gopalpur,26.74,24.0,0.0,Low,2026-02-12 12:54:12
3461,Soro,39.98,27.0,0.0,Medium,2026-02-12 12:54:12
3462,Koraput,25.07,22.0,0.0,Low,2026-02-12 12:54:12
3463,Gunupur,23.92,59.0,4.12,Medium,2026-02-12 12:54:12
3464,Dhenkanal,28.61,36.0,0.0,Medium,2026-02-12 12:54:12
3465,Bisoi,30.63,36.0,0.0,Medium,2026-02-12 12:54:12
3466,Koraput,44.01,36.0,0.0,Medium,2026-02-12 12:54:12
3467,Nuapada,25.17,35.0,4.46,Low,2026-02-12 12:54:12
3468,Balasore,30.63,34.0,0.0,Medium,2026-02-12 12:54:12
3469,Jaleswar,38.07,27.0,0.0,Medium,2026-02-12 12:54:12
3470,Cuttack,29.51,21.0,0.0,Medium,2026-02-12 12:54:12
3471,Jaleswar,29.69,43.0,0.0,Medium,2026-02-12 12:54:12
3472,Gopalpur,21.88,20.0,0.0,Low,2026-02-12 12:54:12
3473,Khurda,36.41,72.0,18.35,High,2026-02-12 12:54:12
3474,Rayagada,22.61,35.0,0.0,Low,2026-02-12 12:54:12
3475,Balasore,28.82,73.0,0.0,High,2026-02-12 12:54:12
3476,Ganjam,29.14,40.0,0.0,Medium,2026-02-12 12:54:12
3477,Balasore,32.85,18.0,0.0,Medium,2026-02-12 12:54:12
3478,Gunupur,27.37,52.0,2.4,Medium,2026-02-12 12:54:12
3479,Cuttack,28.2,38.0,0.0,Medium,2026-02-12 12:54:12
3480,Deoghar,25.55,32.0,0.0,Low,2026-02-12 12:54:12
3481,Cuttack,31.82,14.0,0.0,Medium,2026-02-12 12:54:12
3482,Bhadrak,28.02,40.0,0.0,Medium,2026-02-12 12:54:12
3483,Cuttack,28.4,47.0,5.76,High,2026-02-12 12:54:12
3484,Jharsuguda,30.32,7.0,0.0,Medium,2026-02-12 12:54:12
3485,Ganjam,20.7,51.0,19.53,Medium,2026-02-12 12:54:12
3486,Banki,27.35,16.0,0.0,Low,2026-02-12 12:54:12
3487,Soro,35.66,16.0,0.0,Medium,2026-02-12 12:54:12
3488,Joda,31.05,57.0,9.16,High,2026-02-12 12:54:12
3489,Sundargarh,35.77,0.0,0.0,Medium,2026-02-12 12:54:12
